PELOTAO|SEMANA_ID|DIA_SEMANA|PERIODO|DURACAO|DISCIPLINA_ID|INSTRUTOR_ID|INSTRUTOR_ID_2|STATUS|OBS
Turma 07|34|Terça|10|1|905|56|None|concluido|None
Turma 07|34|Terça|11|1|905|56|None|concluido|None
Turma 07|34|Terça|12|1|905|56|None|concluido|None
TURMA 18|34|Terça|10|1|1176|56|None|concluido|None
TURMA 18|34|Terça|11|1|1176|56|None|concluido|None
TURMA 18|34|Terça|12|1|1176|56|None|concluido|None
TURMA 16|34|Terça|10|1|1194|56|None|concluido|None
TURMA 16|34|Terça|11|1|1194|56|None|concluido|None
TURMA 16|34|Terça|12|1|1194|56|None|concluido|None
TURMA 17|34|Terça|10|1|1205|56|None|concluido|None
TURMA 17|34|Terça|11|1|1205|56|None|concluido|None
TURMA 17|34|Terça|12|1|1205|56|None|concluido|None
Turma 01|34|Terça|11|1|1050|56|None|concluido|None
Turma 01|34|Terça|12|1|1050|56|None|concluido|None
TURMA 14|34|Terça|10|1|1152|56|None|concluido|None
TURMA 14|34|Terça|11|1|1152|56|None|concluido|None
TURMA 14|34|Terça|12|1|1152|56|None|concluido|None
TURMA 15|34|Quarta|1|1|1183|56|None|concluido|None
TURMA 15|34|Quarta|2|1|1183|56|None|concluido|None
TURMA 15|34|Quarta|3|1|1183|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|2|1|687|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|3|1|687|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|2|1|725|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|3|1|725|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|2|1|579|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|3|1|579|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|2|1|635|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|3|1|635|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|2|1|737|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|3|1|737|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|2|1|644|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|3|1|644|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quarta|2|1|780|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quarta|3|1|780|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quarta|2|1|787|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quarta|3|1|787|56|None|concluido|None
TURMA 13|34|Quarta|1|1|1141|56|None|concluido|None
TURMA 13|34|Quarta|2|1|1141|56|None|concluido|None
TURMA 13|34|Quarta|3|1|1141|56|None|concluido|None
TURMA 11|34|Quarta|1|1|1139|56|None|concluido|None
TURMA 11|34|Quarta|2|1|1139|56|None|concluido|None
TURMA 11|34|Quarta|3|1|1139|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|2|1|632|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|3|1|632|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|2|1|620|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|3|1|620|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|2|1|589|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|3|1|589|56|None|concluido|None
TURMA 20|34|Quarta|1|1|1158|56|None|concluido|None
TURMA 20|34|Quarta|2|1|1158|56|None|concluido|None
TURMA 20|34|Quarta|3|1|1158|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Terça|10|1|765|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Terça|11|1|765|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Terça|12|1|765|56|None|concluido|None
Turma 06|34|Quarta|2|1|1060|56|None|concluido|None
Turma 06|34|Quarta|3|1|1060|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|4|1|618|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|5|1|618|56|None|concluido|None
Turma 04|34|Quarta|2|1|1063|56|None|concluido|None
Turma 04|34|Quarta|3|1|1063|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quarta|4|1|619|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quarta|5|1|619|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|2|1|634|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|3|1|634|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|4|1|534|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|5|1|534|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|6|1|534|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|4|1|605|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|5|1|605|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|6|1|605|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|2|1|695|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|3|1|695|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|4|1|631|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|5|1|631|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quarta|5|1|593|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quarta|6|1|593|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|4|1|662|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|5|1|662|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|6|1|662|56|None|concluido|None
Turma 02 |34|Quarta|1|1|1059|56|None|concluido|None
Turma 02 |34|Quarta|2|1|1059|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|4|1|724|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|5|1|724|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|6|1|724|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|4|1|696|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|5|1|696|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|6|1|696|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|4|1|645|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|5|1|645|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|6|1|645|56|None|concluido|None
TURMA 17|34|Quarta|1|1|1225|56|None|concluido|None
TURMA 17|34|Quarta|2|1|1225|56|None|concluido|None
TURMA 17|34|Quarta|3|1|1225|56|None|concluido|None
TURMA 17|34|Quarta|4|1|1225|56|None|concluido|None
TURMA 17|34|Quarta|5|1|1225|56|None|concluido|None
TURMA 17|34|Quarta|6|1|1225|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|4|1|650|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|5|1|650|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|6|1|650|56|None|concluido|None
TURMA 16|34|Quarta|1|1|1124|56|None|concluido|None
TURMA 16|34|Quarta|2|1|1124|56|None|concluido|None
TURMA 16|34|Quarta|3|1|1124|56|None|concluido|None
TURMA 16|34|Quarta|4|1|1124|56|None|concluido|None
TURMA 16|34|Quarta|5|1|1124|56|None|concluido|None
TURMA 16|34|Quarta|6|1|1124|56|None|concluido|None
TURMA 14|34|Quarta|1|1|1072|56|None|concluido|None
TURMA 14|34|Quarta|2|1|1072|56|None|concluido|None
TURMA 14|34|Quarta|3|1|1072|56|None|concluido|None
TURMA 14|34|Quarta|4|1|1072|56|None|concluido|None
TURMA 14|34|Quarta|5|1|1072|56|None|concluido|None
TURMA 14|34|Quarta|6|1|1072|56|None|concluido|None
Turma 07|34|Quarta|1|1|1065|56|None|concluido|None
Turma 07|34|Quarta|2|1|1065|56|None|concluido|None
TURMA 12|34|Quarta|4|1|1100|56|None|concluido|None
TURMA 12|34|Quarta|5|1|1100|56|None|concluido|None
TURMA 12|34|Quarta|6|1|1100|56|None|concluido|None
TURMA 11|34|Quarta|4|1|1179|56|None|concluido|None
TURMA 11|34|Quarta|5|1|1179|56|None|concluido|None
TURMA 11|34|Quarta|6|1|1179|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|4|1|721|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|5|1|721|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|6|1|721|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|4|1|704|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|5|1|704|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|6|1|704|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quarta|8|1|524|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quarta|9|1|524|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|8|1|486|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|9|1|486|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|8|1|664|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|9|1|664|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|8|1|528|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|9|1|528|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|8|1|740|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|9|1|740|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|8|1|531|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|9|1|531|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quarta|8|1|700|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quarta|9|1|700|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|8|1|550|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|9|1|550|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|8|1|556|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|9|1|556|56|None|concluido|None
Turma 01|34|Quarta|1|1|930|56|None|concluido|None
Turma 01|34|Quarta|2|1|930|56|None|concluido|None
Turma 01|34|Quarta|3|1|930|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|8|1|637|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|9|1|637|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|8|1|742|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|9|1|742|56|None|concluido|None
TURMA 16|34|Quarta|7|1|1204|56|None|concluido|None
TURMA 16|34|Quarta|8|1|1204|56|None|concluido|None
TURMA 16|34|Quarta|9|1|1204|56|None|concluido|None
TURMA 20|34|Quarta|4|1|1178|56|None|concluido|None
TURMA 20|34|Quarta|5|1|1178|56|None|concluido|None
TURMA 20|34|Quarta|6|1|1178|56|None|concluido|None
TURMA 12|34|Quarta|1|1|1120|56|None|concluido|None
TURMA 12|34|Quarta|2|1|1120|56|None|concluido|None
TURMA 12|34|Quarta|3|1|1120|56|None|concluido|None
TURMA 12|34|Quarta|7|1|1120|56|None|concluido|None
TURMA 12|34|Quarta|8|1|1120|56|None|concluido|None
TURMA 12|34|Quarta|9|1|1120|56|None|concluido|None
TURMA 14|34|Quarta|7|1|1092|56|None|concluido|None
TURMA 14|34|Quarta|8|1|1092|56|None|concluido|None
TURMA 14|34|Quarta|9|1|1092|56|None|concluido|None
Turma 06|34|Quarta|7|1|904|56|None|concluido|None
Turma 06|34|Quarta|8|1|904|56|None|concluido|None
Turma 06|34|Quarta|9|1|904|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|8|1|735|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|9|1|735|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|10|1|735|56|None|concluido|None
TURMA 19|34|Quarta|7|1|1077|56|None|concluido|None
TURMA 19|34|Quarta|8|1|1077|56|None|concluido|None
TURMA 19|34|Quarta|9|1|1077|56|None|concluido|None
TURMA 13|34|Quarta|4|1|1281|56|None|concluido|None
TURMA 13|34|Quarta|5|1|1281|56|None|concluido|None
TURMA 13|34|Quarta|6|1|1281|56|None|concluido|None
TURMA 13|34|Quarta|7|1|1281|56|None|concluido|None
TURMA 13|34|Quarta|8|1|1281|56|None|concluido|None
TURMA 13|34|Quarta|9|1|1281|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quarta|10|1|627|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quarta|11|1|627|56|None|concluido|None
Turma 03|34|Segunda|7|1|923|56|None|concluido|None
Turma 03|34|Segunda|8|1|923|56|None|concluido|None
Turma 03|34|Segunda|9|1|923|56|None|concluido|None
Turma 03|34|Quarta|4|1|959|56|None|concluido|None
Turma 03|34|Quarta|5|1|959|56|None|concluido|None
Turma 03|34|Quarta|6|1|959|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|8|1|720|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|9|1|720|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|10|1|720|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|10|1|741|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|11|1|741|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quarta|12|1|741|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|10|1|532|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|11|1|532|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quarta|12|1|532|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|10|1|527|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|11|1|527|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quarta|12|1|527|56|None|concluido|None
Turma 02 |34|Quarta|7|1|884|56|None|concluido|None
Turma 02 |34|Quarta|8|1|884|56|None|concluido|None
Turma 02 |34|Quarta|9|1|884|56|None|concluido|None
Turma 02 |34|Quarta|10|1|884|56|None|concluido|None
Turma 02 |34|Quarta|11|1|884|56|None|concluido|None
Turma 02 |34|Quarta|12|1|884|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|10|1|566|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|11|1|566|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quarta|12|1|566|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|10|1|611|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|11|1|611|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quarta|12|1|611|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|10|1|581|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|11|1|581|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quarta|12|1|581|56|None|concluido|None
Turma 08|34|Terça|1|1|890|56|None|concluido|None
Turma 08|34|Terça|2|1|890|56|None|concluido|None
Turma 08|34|Terça|3|1|890|56|None|concluido|None
Turma 08|34|Terça|4|1|1057|56|None|concluido|None
Turma 08|34|Terça|5|1|1057|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|2|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|3|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|4|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|5|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|6|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|8|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|9|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|10|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|11|1|830|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quarta|12|1|830|56|None|concluido|None
Turma 08|34|Terça|7|1|898|56|None|concluido|None
Turma 08|34|Terça|8|1|898|56|None|concluido|None
Turma 08|34|Terça|9|1|898|56|None|concluido|None
Turma 08|34|Terça|10|1|898|56|None|concluido|None
Turma 08|34|Terça|11|1|898|56|None|concluido|None
Turma 08|34|Terça|12|1|898|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|10|1|657|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|11|1|657|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quarta|12|1|657|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|10|1|733|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|11|1|733|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quarta|12|1|733|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|11|1|520|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quarta|12|1|520|56|None|concluido|None
TURMA 13|34|Quarta|10|1|1121|56|None|concluido|None
TURMA 13|34|Quarta|11|1|1121|56|None|concluido|None
TURMA 13|34|Quarta|12|1|1121|56|None|concluido|None
TURMA 18|34|Quarta|2|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|3|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|4|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|5|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|6|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|7|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|8|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|9|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|10|1|1256|56|None|concluido|None
TURMA 18|34|Quarta|11|1|1256|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|2|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|3|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|4|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|5|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|6|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|8|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|9|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|10|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|11|1|841|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quarta|12|1|841|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|2|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|3|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|4|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|5|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|6|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|8|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|9|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|10|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|11|1|834|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quarta|12|1|834|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|10|1|775|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|11|1|775|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quarta|12|1|775|56|None|concluido|None
Turma 07|34|Quarta|7|1|936|56|None|concluido|None
Turma 07|34|Quarta|8|1|936|56|None|concluido|None
Turma 07|34|Quarta|9|1|936|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|11|1|622|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quarta|12|1|622|56|None|concluido|None
TURMA 16|34|Quarta|10|1|1104|56|None|concluido|None
TURMA 16|34|Quarta|11|1|1104|56|None|concluido|None
TURMA 16|34|Quarta|12|1|1104|56|None|concluido|None
Turma 01|34|Quarta|7|1|899|56|None|concluido|None
Turma 01|34|Quarta|8|1|899|56|None|concluido|None
Turma 01|34|Quarta|9|1|899|56|None|concluido|None
Turma 01|34|Quarta|10|1|883|56|None|concluido|None
Turma 01|34|Quarta|11|1|883|56|None|concluido|None
Turma 01|34|Quarta|12|1|883|56|None|concluido|None
TURMA 14|34|Quarta|10|1|1082|56|None|concluido|None
TURMA 14|34|Quarta|11|1|1082|56|None|concluido|None
TURMA 14|34|Quarta|12|1|1082|56|None|concluido|None
TURMA 11|34|Quarta|7|1|1219|56|None|concluido|None
TURMA 11|34|Quarta|8|1|1219|56|None|concluido|None
TURMA 11|34|Quarta|9|1|1219|56|None|concluido|None
TURMA 11|34|Quarta|10|1|1219|56|None|concluido|None
TURMA 11|34|Quarta|11|1|1219|56|None|concluido|None
TURMA 11|34|Quarta|12|1|1219|56|None|concluido|None
TURMA 15|34|Quarta|10|1|1133|56|None|concluido|None
TURMA 15|34|Quarta|11|1|1133|56|None|concluido|None
TURMA 15|34|Quarta|12|1|1133|56|None|concluido|None
TURMA 17|34|Quarta|7|1|1205|56|None|concluido|None
TURMA 17|34|Quarta|8|1|1205|56|None|concluido|None
TURMA 17|34|Quarta|9|1|1205|56|None|concluido|None
TURMA 17|34|Quarta|10|1|1205|56|None|concluido|None
TURMA 17|34|Quarta|11|1|1205|56|None|concluido|None
TURMA 17|34|Quarta|12|1|1205|56|None|concluido|None
TURMA 15|34|Quarta|4|1|1143|56|None|concluido|None
TURMA 15|34|Quarta|5|1|1143|56|None|concluido|None
TURMA 15|34|Quarta|6|1|1143|56|None|concluido|None
TURMA 15|34|Quarta|7|1|1143|56|None|concluido|None
TURMA 15|34|Quarta|8|1|1143|56|None|concluido|None
TURMA 15|34|Quarta|9|1|1143|56|None|concluido|None
TURMA 12|34|Quarta|10|1|1200|56|None|concluido|None
TURMA 12|34|Quarta|11|1|1200|56|None|concluido|None
TURMA 12|34|Quarta|12|1|1200|56|None|concluido|None
TURMA 20|34|Quarta|7|1|1188|56|None|concluido|None
TURMA 20|34|Quarta|8|1|1188|56|None|concluido|None
TURMA 20|34|Quarta|9|1|1188|56|None|concluido|None
TURMA 20|34|Quarta|10|1|1188|56|None|concluido|None
TURMA 20|34|Quarta|11|1|1188|56|None|concluido|None
TURMA 20|34|Quarta|12|1|1188|56|None|concluido|None
Turma 08|34|Quarta|10|1|974|56|None|concluido|None
Turma 08|34|Quarta|11|1|974|56|None|concluido|None
Turma 08|34|Quarta|12|1|974|56|None|concluido|None
TURMA 19|34|Quarta|1|1|1287|56|None|concluido|None
TURMA 19|34|Quarta|2|1|1287|56|None|concluido|None
TURMA 19|34|Quarta|3|1|1287|56|None|concluido|None
TURMA 19|34|Quarta|10|1|1287|56|None|concluido|None
TURMA 19|34|Quarta|11|1|1287|56|None|concluido|None
TURMA 19|34|Quarta|12|1|1287|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|2|1|646|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|3|1|646|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quinta|2|1|543|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quinta|3|1|543|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|2|1|760|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|3|1|760|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|2|1|673|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|3|1|673|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|2|1|533|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|3|1|533|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quinta|2|1|707|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quinta|3|1|707|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|2|1|605|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|3|1|605|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|2|1|547|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|3|1|547|56|None|concluido|None
TURMA 18|34|Quinta|1|1|1176|56|None|concluido|None
TURMA 18|34|Quinta|2|1|1176|56|None|concluido|None
TURMA 18|34|Quinta|3|1|1176|56|None|concluido|None
TURMA 17|34|Quinta|1|1|1215|56|None|concluido|None
TURMA 17|34|Quinta|2|1|1215|56|None|concluido|None
TURMA 17|34|Quinta|3|1|1215|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|2|1|676|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|3|1|676|56|None|concluido|None
TURMA 13|34|Quinta|1|1|1221|56|None|concluido|None
TURMA 13|34|Quinta|2|1|1221|56|None|concluido|None
TURMA 13|34|Quinta|3|1|1221|56|None|concluido|None
TURMA 13|34|Quinta|4|1|1221|56|None|concluido|None
TURMA 13|34|Quinta|5|1|1221|56|None|concluido|None
TURMA 13|34|Quinta|6|1|1221|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|2|1|695|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|3|1|695|56|None|concluido|None
Turma 05|34|Quinta|2|1|1064|56|None|concluido|None
Turma 05|34|Quinta|3|1|1064|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|2|1|626|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|3|1|626|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|4|1|671|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|5|1|671|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|6|1|671|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|4|1|636|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|5|1|636|56|None|concluido|None
TURMA 14|34|Quinta|1|1|1132|56|None|concluido|None
TURMA 14|34|Quinta|2|1|1132|56|None|concluido|None
TURMA 14|34|Quinta|3|1|1132|56|None|concluido|None
TURMA 14|34|Quinta|4|1|1132|56|None|concluido|None
TURMA 14|34|Quinta|5|1|1132|56|None|concluido|None
Turma 01|34|Quinta|1|1|939|56|None|concluido|None
Turma 01|34|Quinta|2|1|939|56|None|concluido|None
Turma 01|34|Quinta|3|1|939|56|None|concluido|None
Turma 01|34|Quinta|4|1|939|56|None|concluido|None
Turma 01|34|Quinta|5|1|939|56|None|concluido|None
Turma 01|34|Quinta|6|1|939|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|4|1|544|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|5|1|544|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|6|1|544|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quinta|4|1|578|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quinta|5|1|578|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Quinta|6|1|578|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|4|1|696|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|5|1|696|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|6|1|696|56|None|concluido|None
